"Provincia, cantón y distrito",Población de 15 años y más,Tasa neta de participación,Tasa de ocupación,Tasa de desempleo abierto,Porcentaje de población económicamente inactiva,Relación de dependencia económica,"Porcentaje de población ocupada  (Sector 
San Mateo         ,2103,"47,1231573941988","46,2672372800761","1,81634712411705","52,8768426058012","1,71644803229062","20,7605344295992","9,2497430626927","69,9897225077081"
Desmonte          ,812,"42,1182266009852","41,6256157635468","1,16959064327485","57,8817733990148","2,06140350877193","40,8284023668639","13,6094674556213","45,5621301775148"
Jesús María       ,1804,"43,1263858093126","41,7405764966741","3,2133676092545","56,8736141906874","2,08097686375321","42,3638778220452","9,8273572377158","47,808764940239"
Atenas            ,6113,"52,3965319810241","51,2350727956813","2,21667187012176","47,603468018976","1,35591632844209","5,17241379310345","15,8365261813538","78,9910600255428"
Jesús            ,2834,"52,0818630910374","50,7762879322512","2,50677506775068","47,9181369089626","1,460027100271","14,4544822793607","20,778318276581","64,7671994440584"
Mercedes          ,2427,"51,2978986402967","50,020601565719","2,48995983935743","48,7021013597033","1,51164658634538","11,4497528830313","22,2405271828666","66,3097199341021"
San Isidro        ,2155,"48,491879350348","47,7030162412993","1,62679425837321","51,508120649652","1,69186602870813","29,4747081712062","20,3307392996109","50,1945525291829"
Concepción        ,2732,"47,6573938506589","46,9619326500732","1,45929339477727","52,3426061493411","1,66743471582181","7,87217459080281","24,0062353858145","68,1215900233827"
San José          ,1499,"50,5670446964643","49,4329553035357","2,24274406332454","49,4329553035357","1,55936675461741","19,1632928475034","19,5681511470985","61,2685560053981"
Santa Eulalia     ,1588,"53,5264483627204","52,5188916876574","1,88235294117647","46,4735516372796","1,44941176470588","21,2230215827338","21,3429256594724","57,4340527577938"
Escobal,658,"41,3373860182371","40,1215805471125","2,94117647058823","58,6626139817629","2,11764705882353","15,1515151515152","33,3333333333333","51,5151515151515"
Naranjo           ,12353,"50,8945195499069","49,3807172346798","2,97439160171783","49,1054804500931","1,53475425481152","8,72131147540984","24,9508196721311","66,327868852459"
San Miguel        ,3375,"52,237037037037","51,2296296296296","1,92853091321611","47,762962962963","1,64152013613159","14,3435511856564","32,7935222672065","52,8629265471371"
San José          ,2415,"49,399585921325","48,3229813664596","2,17937971500419","50,600414078675","1,65046102263202","37,1893744644387","16,6238217652099","46,1868037703513"
Cirrí Sur         ,3430,"50,932944606414","49,9125364431487","2,0034344590727","49,067055393586","1,6056096164854","26,518691588785","22,4883177570093","50,9929906542056"
San Jerónimo      ,2388,"49,1206030150754","47,1943048576214","3,92156862745098","50,8793969849246","1,78260869565217","21,9165927240461","26,3531499556344","51,7302573203194"
San Juan          ,2356,"53,3955857385399","51,4431239388795","3,65659777424483","46,6044142614601","1,47535771065183","22,8547854785479","20,7920792079208","56,3531353135314"
El Rosario        ,2716,"51,620029455081","50,5154639175258","2,1398002853067","48,379970544919","1,67974322396576","16,3265306122449","34,402332361516","49,2711370262391"
Palmitos,3269,"47,96573875803","46,5585806056898","2,93367346938775","52,03426124197","1,72385204081633","20,8935611038108","22,6018396846255","56,5045992115637"
Palmares          ,2986,"50,5358338914937","49,2967180174146","2,4519549370444","49,4641661085064","1,38502319416832","4,07608695652174","19,5652173913043","76,3586956521739"
Zaragoza          ,6444,"51,2880198634389","49,643078833023","3,20726172465961","48,7119801365611","1,48683812405446","11,0034385745546","21,3191622381994","67,677399187246"
Buenos Aires      ,5897,"53,4678650161099","51,9077497032389","2,91785601014906","46,5321349838901","1,37646685696162","6,86050310356093","23,4563868016988","69,6831100947403"
Santiago          ,2145,"48,8578088578089","47,6456876456876","2,48091603053435","51,1421911421911","1,61164122137405","21,1350293542074","23,1898238747554","55,6751467710372"
Candelaria        ,1509,"52,2200132538105","49,7680583167661","4,69543147208122","47,7799867461895","1,48857868020305","17,3102529960053","23,1691078561917","59,5206391478029"
Esquipulas        ,4867,"52,8662420382166","51,0581467022807","3,4201321414691","47,1337579617834","1,56043528954528","9,61770623742455","29,215291750503","61,1670020120724"
La Granja         ,3184,"50,6595477386935","48,9007537688442","3,47179169249845","49,3404522613065","1,55362678239306","4,68850353243417","25,626204238921","69,6852922286448"
San Pedro         ,5851,"53,2558537002222","51,1536489488976","3,94736842105263","46,7441462997778","1,42426187419769","11,3932509188106","22,0514533912462","66,5552956899432"
San Juan          ,3499,"53,2437839382681","51,7576450414404","2,79119699409554","46,7562160617319","1,48953301127214","21,3141910546659","21,70071783545","56,9850911098841"
San Rafael        ,4104,"53,9230019493177","52,046783625731","3,4794396746498","46,0769980506823","1,45639403524627","23,7359550561798","24,2041198501873","52,059925093633"
Carrillos         ,6808,"52,8495887191539","50,9106933019976","3,66870483602001","47,1504112808461","1,56475819899944","6,46278130409694","30,5828043854587","62,9544143104443"
Sabana Redonda    ,1664,"51,8629807692308","49,8798076923077","3,82387022016222","48,1370192307692","1,71494785631518","53,7349397590362","12,5301204819277","33,7349397590361"
Orotina           ,7409,"50,9515454177352","49,7638007828317","2,33112582781457","49,0484545822648","1,56","6,29237862761052","13,0458367236235","80,6617846487659"
El Mastate        ,1346,"47,1768202080238","45,4680534918276","3,62204724409449","52,8231797919762","1,86771653543307","5,55555555555556","19,1176470588235","75,3267973856209"
Hacienda Vieja    ,813,"51,9065190651907","50,79950799508","2,13270142180095","48,0934809348094","1,4218009478673","16,2227602905569","13,317191283293","70,4600484261501"
Coyolar           ,4188,"44,5558739255014","43,0754536771729","3,32261521972133","55,4441260744986","2,16827438370847","13,1929046563193","17,4057649667406","69,4013303769401"
La Ceiba          ,1381,"43,4467776973208","42,1433743664012",3,"56,5532223026792","2,20333333333333","22,1649484536082","24,3986254295533","53,4364261168385"
Quesada           ,31319,"57,0005428014943","55,5924518662793","2,47031144969751","42,9994571985057","1,35603853909926","5,6573430589857","16,357475159382","77,9851817816323"
Florencia         ,11116,"50,9625764663548","49,7661029147175","2,3477493380406","49,0374235336452","1,67413945278023","20,4446854663774","17,8054953000723","61,7498192335503"
Buenavista        ,222,"52,7027027027027","52,2522522522523","0,854700854700855","47,2972972972973","1,77777777777778","62,0689655172414","18,1034482758621","19,8275862068966"
Aguas Zarcas      ,14116,"53,6625106262397","51,8489657126665","3,37953795379538","46,3374893737603","1,67181518151815","24,8257958737532","16,4093455390081","58,7648585872387"
Venecia           ,6754,"53,124074622446","51,4361859638733","3,17725752508361","46,875925377554","1,68617614269788","25,1007484168106","15,2274035693725","59,6718480138169"
Pital            ,12124,"56,2768063345431","54,8498845265589","2,53554155063755","43,7231936654569","1,53817968635498","52,2706766917293","10,0751879699248","37,6541353383459"
La Fortuna        ,10769,"62,3270498653543","60,7763023493361","2,4880810488677","37,6729501346457","1,29186531585221","17,4637127578304","10,2368220015279","72,2994652406417"
La Tigra          ,4540,"48,8325991189427","47,7092511013216","2,30040595399188","51,1674008810573","1,87505638249887","43,6749769159741","9,32594644506002","46,9990766389658"
La Palmera        ,4663,"47,7160626206305","46,0862105940382","3,41573033707865","52,2839373793695","1,84089887640449","22,8013029315961","24,569567240577","52,6291298278269"
Venado            ,1266,"54,9763033175355","53,3965244865719","2,8735632183908","45,0236966824645","1,52011494252874","48,2248520710059","17,3076923076923","34,4674556213018"
Cutris            ,6974,"51,1041009463722","49,0823057069114","3,95622895622896","48,8958990536278","1,89955106621773","58,3114227286007","12,4160093485247","29,2725679228747"
Monterrey         ,2482,"53,102336825141","52,0145044319098","2,04855842185129","46,897663174859","1,62139605462822","38,4198295894655","16,9635941130906","44,6165762974438"
Pocosol           ,10471,"47,0728679209245","45,6498901728584","3,02292554270643","52,9271320790756","2,12335159261513","47,9916317991632","15,5857740585774","36,4225941422594"
Zarcero           ,3151,"50,7140590288797","50,3966994604887","0,625782227784731","49,2859409711203","1,50563204005006","21,0327455919395","17,2544080604534","61,7128463476071"
Laguna            ,1287,"58,2750582750583","57,5757575757576","1,2","41,7249417249417","1,232","31,1740890688259","21,0526315789474","47,7732793522267"
Tapesco           ,952,"59,5588235294118","59,0336134453782","0,881834215167548","40,4411764705882","1,3015873015873","43,0604982206406","10,8540925266904","46,085409252669"
Guadalupe         ,853,"52,989449003517","52,0515826494725","1,76991150442478","47,010550996483","1,53982300884956","45,2702702702703","18,4684684684685","36,2612612612613"
Palmira           ,997,"59,2778335005015","58,876629889669","0,676818950930626","40,7221664994985","1,25719120135364","71,0391822827939","9,71039182282794","19,2504258943782"
Zapote            ,535,"54,7663551401869","54,2056074766355","1,02389078498294","45,2336448598131","1,5221843003413","61,3793103448276","7,58620689655172","31,0344827586207"
Brisas          ,1474,"55,5630936227951","55,0881953867029","0,854700854700855","44,4369063772049","1,44322344322344","47,6600985221675","17,1182266009852","35,2216748768473"
Sarchí Norte      ,5406,"50,5919348871624","49,4080651128376","2,3400365630713","49,4080651128376","1,61060329067642","14,1894421564957","25,6832646948708","60,1272931486335"
Sarchí Sur        ,3915,"52,1072796934866","50,242656449553","3,57843137254902","47,8927203065134","1,52107843137255","8,84595831215048","31,2658871377733","59,8881545500763"
Toro Amarillo     ,209,"61,244019138756","58,8516746411483","3,90625","38,755980861244","1,1328125","30,8943089430894","9,75609756097561","59,349593495935"
San Pedro         ,2554,"48,4338292873923","47,2200469851214","2,50606305578011","51,5661707126077","1,75505254648343","28,8557213930348","23,2172470978441","47,9270315091211"
Rodríguez         ,1561,"50,416399743754","47,7898782831518","5,20965692503177","49,583600256246","1,69504447268107","27,6139410187668","22,6541554959786","49,7319034852547"
Upala            ,11221,"48,9974155601105","47,5982532751092","2,85558384867224","51,0025844398895","1,93543106584212","31,7169069462647","9,47388129563752","58,8092117580977"
Aguas Claras      ,3497,"44,0377466399771","42,5221618530169","3,44155844155844","55,9622533600229","2,20714285714286","46,133154001345","9,41492938802959","44,4519166106254"
San José o Pizote ,4944,"40,8576051779935","40,1699029126214","1,68316831683168","59,1423948220065","2,63960396039604","62,3867069486405","4,98489425981873","32,6283987915408"
Bijagua           ,3308,"46,6142684401451","45,7678355501814","1,81582360570687","53,3857315598549","1,94293125810636","39,6301188903567","12,1532364597094","48,216644649934"
Delicias          ,2993,"43,2008018710324","42,6662211827598","1,23743232791957","56,7991981289676","2,46713070378964","58,9663273296789","7,12607674236492","33,9075959279561"
Dos Ríos          ,2095,"39,618138424821","38,2338902147971","3,49397590361446","60,381861575179","2,84819277108434","62,1722846441948","10,6117353308365","27,2159800249688"
Yolillal          ,2246,"39,6260017809439","38,5574354407836","2,69662921348315","60,3739982190561","2,71685393258427","59,3533487297921","9,46882217090069","31,1778290993072"
Los Chiles        ,8858,"48,6678708512079","46,2971325355611","4,87125956854558","51,3321291487921","2,07631639990721","46,9153864910997","7,77859058766155","45,3060229212387"
Caño Negro        ,1299,"42,8791377983064","42,7251732101617","0,359066427289048","57,1208622016936","2,245960502693","61,0810810810811","6,84684684684685","32,0720720720721"
El Amparo         ,4133,"47,1570287926446","46,0440358093395","2,36018471010775","52,8429712073554","2,07439712673166","62,0073568050447","9,45874934314241","28,5338938518129"
San Jorge         ,1905,"45,8267716535433","43,8845144356955","4,23825887743414","54,1732283464567","2,06185567010309","70,8133971291866","5,74162679425837","23,444976076555"
San Rafael        ,5550,"46,8288288288288","45,009009009009","3,88611004232397","53,1711711711712","2,05540592535591","37,5900720576461","11,6493194555645","50,7606084867894"
Buenavista        ,1136,"41,7253521126761","41,1091549295775","1,47679324894515","58,2746478873239","2,31856540084388","69,3790149892934","6,20985010706638","24,4111349036403"
Cote             ,646,"40,7120743034056","39,7832817337461","2,28136882129278","59,2879256965944","2,29657794676806","53,6964980544747","15,5642023346304","30,7392996108949"
Katira,3640,"47,3901098901099","46,4835164835165","1,91304347826087","52,6098901098901","1,97217391304348","60,3427895981088","7,4468085106383","32,210401891253"
Oriental          ,10401,"49,3510239400058","47,8127103163157","3,11708552503409","50,6489760599942","1,38223261250731","2,55379046853006","15,5238286748442","81,9223808566258"
Occidental        ,8363,"52,0148272151142","50,6755948822193","2,57471264367816","47,9851727848858","1,27609195402299","1,98206701274186","16,9419537517697","81,0759792354884"
Carmen          ,13726,"53,7374326096459","52,1054932245374","3,03687635574837","46,2625673903541","1,36239154013015","3,67729306487696","23,6717002237136","72,6510067114094"
San Nicolás       ,19353,"53,0202035860073","51,0205136154601","3,77156222590391","46,9797964139927","1,52879836273268","4,20295726149484","27,8306663965971","67,966376341908"
Aguacaliente o San Francisco,23815,"54,591643921898","52,3493596472811","4,10737635566495","45,408356078102","1,44511960618414","4,54800673778776","27,544718055667","67,9072752065453"
Guadalupe o Arenilla,11259,"53,4505728750333","51,7275068833822","3,22366234629445","46,5494271249667","1,42904619474909","3,67445054945055","27,9532967032967","68,3722527472527"
Corralillo        ,8210,"50,6577344701583","49,4762484774665","2,33229141620582","49,3422655298417","1,55999038230344","31,7577548005908","17,4052191038897","50,8370260955194"
Tierra Blanca     ,3794,"51,396942540854","50,7907221929362","1,17948717948718","48,603057459146","1,61692307692308","53,4509600415153","14,2189932537623","32,3300467047224"
Dulce Nombre      ,7958,"56,5594370444835","54,9258607690375","2,88824705620973","43,4405629555165","1,34347922683848","8,23610157858614","21,6197666437886","70,1441317776253"
Llano Grande      ,3219,"57,6576576576577","56,9431500465983","1,23922413793103","42,3423423423423","1,33943965517241","64,4844517184943","8,51063829787234","27,0049099836334"
Quebradilla       ,3874,"51,4971605575632","49,1997934950955","4,46115288220551","48,5028394424368","1,6812030075188","24,0818467995803","28,9087093389297","47,00944386149"
Paraíso           ,16085,"53,3664905191172","51,4703139571029","3,55312208760485","46,6335094808828","1,39993010251631","10,6896968232878","21,6088899625559","67,7014132141563"
Santiago          ,4012,"51,9940179461615","50,6231306081755","2,6366251198466","48,0059820538385","1,6529242569511","51,698670605613","13,1954702117184","35,1058591826686"
Orosi            ,6861,"47,2525870864305","45,8533741437108","2,96113510178902","52,7474129135694","1,80197409006786","19,8982835346472","19,262555626192","60,8391608391609"
Cachí            ,4145,"48,226779252111","46,4414957780458","3,70185092546273","51,773220747889","1,72036018009005","28,3636363636364","16,4155844155844","55,2207792207792"
Llanos de Santa Lucía,12215,"52,2636103151863","49,8894801473598","4,54260651629073","47,7363896848138","1,67637844611529","7,40072202166065","31,5392189038398","61,0600590744995"
Tres Ríos         ,7778,"55,8369760863975","54,3455901259964","2,67096477089569","44,1630239136025","1,14851485148515","0,898982730068606","15,1880766501065","83,9129406198249"
San Diego         ,16258,"60,4133349735515","58,0452700209128","3,91977194054164","39,5866650264485","1,20118102219507","1,27159054784359","21,2037723852919","77,5246370668645"
San Juan          ,10699,"65,8192354425647","64,0620618749416","2,66969610905993","34,1807645574353","0,949588185174666","1,021301429822","13,0872483221477","85,8914502480303"
San Rafael        ,10598,"58,0486884317796","55,8973391205888","3,70611183355007","41,9513115682204","1,3158322496749","1,97501688048616","21,8433490884537","76,1816340310601"
Concepción        ,12376,"59,106334841629","56,9812540400776","3,59535201640465","40,893665158371","1,25768967874231","2,72263187748157","20,7884288145207","76,4889393079977"
Dulce Nombre      ,5664,"56,9209039548023","54,7316384180791","3,84615384615385","43,0790960451977","1,44820099255583",4,"23,7096774193548","72,2903225806452"
San Ramón         ,3209,"57,5568712994702","56,5596759114989","1,73253925284245","42,4431287005298","1,19491066594478","3,03030303030303","15,2617079889807","81,7079889807163"
Río Azul          ,8447,"55,8778264472594","53,8297620456967","3,66525423728814","44,1221735527406","1,54449152542373","1,89135693864086","28,5023092148669","69,6063338464922"
Juan Viñas        ,5138,"50,350330868042","49,1825613079019","2,31928875144956","49,649669131958","1,53266331658291","30,9457855164226","18,9552829442026","50,0989315393748"
Tucurrique        ,3549,"44,4350521273598","42,8853198083967","3,48763474952441","55,5649478726402","2,08941027266963","36,4651773981603","15,0459921156373","48,4888304862024"
Pejibaye          ,2486,"43,9662107803701","42,7594529364441","2,74473924977127","56,0337892196299","1,96889295516926","31,4205079962371","12,2295390404516","56,3499529633114"
Turrialba         ,20963,"49,4871917187425","48,1324237943043","2,73761326392905","50,5128082812575","1,57181415076152","8,60257680872151","15,609514370664","75,7879088206145"
La Suiza          ,5833,"45,3625921481228","43,4424824275673","4,23280423280423","54,6374078518773","1,86848072562358","23,4411996842936","15,9431728492502","60,6156274664562"
Peralta           ,383,"45,9530026109661","44,9086161879896","2,27272727272727","54,0469973890339","1,90340909090909","57,5581395348837","16,2790697674419","26,1627906976744"
Santa Cruz        ,2438,"50,4511894995898","49,2206726825267","2,4390243902439","49,5488105004102","1,60813008130081","36,8333333333333","28,4166666666667","34,75"
Santa Teresita    ,3569,"42,2807509106192","41,1039506864668","2,78330019880716","57,7192490893808","2,14380384360504","45,46693933197","17,9277436946149","36,6053169734151"
Pavones           ,3304,"47,1549636803874","45,5205811138015","3,46598202824133","52,8450363196126","1,7798459563543","31,8484042553192","15,093085106383","53,0585106382979"
Tuis             ,2156,"43,4601113172542","42,0686456400742","3,2017075773746","56,5398886827458","2,02774813233725","33,5170893054024","17,9713340683572","48,5115766262404"
Tayutic           ,1728,"44,6759259259259","43,6342592592593","2,33160621761658","55,3240740740741","2,07512953367876","37,4005305039788","19,4960212201592","43,1034482758621"
Santa Rosa        ,4071,"48,1208548268239","46,9663473348072","2,39918325676365","51,8791451731761","1,67075038284839","15,7949790794979","18,1485355648536","66,0564853556485"
Tres Equis        ,1337,"51,6828721017203","51,0845175766642","1,15774240231548","48,3171278982797","1,616497829233","56,2225475841874","8,78477306002928","34,9926793557833"
La Isabel,4610,"49,0455531453362","47,2668112798265","3,62671384343211","50,9544468546638","1,70499778858912","11,977971546581","22,0743460302891","65,9476824231299"
Chirripó,2298,"39,3385552654482","37,7284595300261","4,0929203539823","60,6614447345518","3,62942477876106","71,3956170703576","6,80507497116494","21,7993079584775"
Pacayas           ,4227,"52,8743789921931","52,0700260231843","1,52125279642058","47,125621007807","1,51812080536913","52,1581099500227","12,4488868696047","35,3930031803726"
Cervantes         ,4609,"52,8965068344543","51,9852462573226","1,72272354388843","47,1034931655457","1,55537325676784","31,8447412353923","17,8631051752922","50,2921535893155"
Capellades        ,1860,"53,7634408602151","53,2258064516129",1,"46,2365591397849","1,454","52,4242424242424","10,5050505050505","37,0707070707071"
San Rafael        ,20892,"54,3748803369711","52,4842044801838","3,47711267605634","45,6251196630289","1,39859154929577","5,91883264933881","22,3255813953488","71,7555859553124"
Cot             ,6853,"51,6416168101561","50,4742448562673","2,26052557219554","48,3583831898439","1,72110765753038","35,9641514888696","20,9887250650477","43,0471234460827"
Potrero Cerrado   ,1672,"51,9138755980861","51,4952153110048","0,806451612903226","48,0861244019139","1,6278801843318","52,9616724738676","15,6794425087108","31,3588850174216"
Cipreses          ,2734,"55,9619604974396","55,1207022677396","1,50326797385621","44,0380395025604","1,41830065359477","41,4067684140677","15,8593231585932","42,7339084273391"
Santa Rosa        ,1959,"55,6916794282797","55,4364471669219","0,458295142071494","44,3083205717203","1,39596700274977","56,8139963167588","8,19521178637201","34,9907918968692"
El Tejar          ,18976,"56,787521079258","54,9747048903879","3,19227913882702","43,212478920742","1,3184855233853","4,49578220858896","26,4570552147239","69,0471625766871"
San Isidro        ,7222,"52,5893104403212","50,6369426751592","3,71248025276461","47,4106895596788","1,58767772511848","22,9149576155319","31,9114027891715","45,1736395952967"
Tobosi            ,4780,"52,3849372384937","50,7740585774059","3,07507987220447","47,6150627615063","1,62340255591054","24,5982694684796","34,8166460651009","40,5850844664194"
Patio de Agua     ,314,"55,4140127388535","50,6369426751592","8,62068965517241","44,5859872611465","1,36781609195402","75,4716981132076","10,062893081761","14,4654088050314"
Heredia           ,16071,"53,4627590069068","51,8636052516956","2,99115456238361","46,5372409930932","1,17609404096834","0,863827234553089","15,4529094181164","83,6832633473305"
Mercedes          ,20531,"59,9824655399153","58,2582436315815","2,87454323995128","40,0175344600847","1,09045879009338","1,01998160688906","16,9300225733634","82,0499958197475"
San Francisco     ,37385,"58,99959876956","56,974722482279","3,43201704674253","41,00040123044","1,23099242870744","0,769953051643193","26,3849765258216","72,8450704225352"
Ulloa            ,22374,"61,5759363546974","59,6004290694556","3,20824562676925","38,4240636453026","1,12426507948029","1,01237345331834","27,7915260592426","71,1961004874391"
Varablanca,527,"61,6698292220114","61,100569259962","0,923076923076923","38,3301707779886","1,15384615384615","53,416149068323","13,3540372670807","33,2298136645963"
Barva            ,4063,"56,1900073837066","55,4024120108294","1,40166447656592","43,8099926162934","1,18878668418747","0,577521101732563","16,7481119502443","82,6743669480231"
San Pedro         ,7590,"54,9143610013175","53,3728590250329","2,80710172744722","45,0856389986825","1,38291746641075","3,57936312021723","22,9079239693903","73,5127129103925"
San Pablo         ,6409,"57,0603838352317","55,578093306288","2,59775772491113","42,9396161647683","1,27481542247744","4,15496911847277","21,5889949466592","74,2560359348681"
San Roque         ,3599,"61,183662128369","60,0166712975827","1,90735694822888","38,816337871631","1,09900090826521","1,01851851851852","17,0833333333333","81,8981481481482"
Santa Lucía       ,5859,"59,7371565113501","58,3888035500939","2,25714285714286","40,2628434886499","1,118","0,847705349313066","18,8249049985384","80,3273896521485"
San José de la Montaña,4055,60,"58,3723797780518","2,71270036991369",40,"1,21002877106453","13,4769750739332","16,5188001689903","70,0042247570765"
Santo Domingo     ,4030,"53,9950372208437","52,3076923076923","3,125","46,0049627791563","1,17371323529412","1,99240986717268","12,4288425047438","85,5787476280835"
San Vicente       ,5216,"54,8312883435583","53,4509202453988","2,51748251748252","45,1687116564417","1,2472027972028","1,72166427546628","14,167862266858","84,1104734576757"
San Miguel        ,5100,"57,9607843137255","56,5294117647059","2,46955345060893","42,0392156862745","1,15257104194858","2,87894554283732","16,5799514394728","80,5411030176899"
Paracito          ,1719,"59,0459569517161","57,4752763234439","2,66009852216749","40,9540430482839","1,19802955665025","3,74493927125506","20,1417004048583","76,1133603238866"
Santo Tomás       ,5013,"57,6102134450429","56,0542589267904","2,70083102493075","42,3897865549571","1,17001385041551","2,13523131672598","16,2277580071174","81,6370106761566"
Santa Rosa        ,5693,"58,6509748814333","56,4728614087476","3,71368673255466","41,3490251185667","1,1769991015274","1,15085536547434","26,7185069984448","72,1306376360809"
Tures            ,2657,"57,05683101242","55,175009409108","3,29815303430079","42,94316898758","1,27704485488127","5,04774897680764","20,3956343792633","74,5566166439291"
Pará            ,2674,"58,9005235602094","57,4046372475692","2,53968253968254","41,0994764397906","1,11619047619048","4,56026058631922","24,0390879478827","71,4006514657981"
Santa Bárbara     ,4681,"56,6972869045076","55,3086947233497","2,44913338357197","43,3027130954924","1,23963828183873","2,27887215140981","22,209347238316","75,5117806102742"
San Pedro         ,4174,"56,420699568759","53,9051269765213","4,45859872611465","43,579300431241","1,37027600849257","6,75555555555555","23,3333333333333","69,9111111111111"
San Juan          ,5946,"57,9885637403296","56,3908509922637","2,75522041763341","42,0114362596704","1,22215777262181","2,23680286310766","26,066209364748","71,6969877721444"
Jesús            ,7209,"56,1520321819947","54,8342349840477","2,34683794466403","43,8479678180053","1,37228260869565","7,41209208196307","25,1960536301543","67,3918542878826"
Santo Domingo,2162,"55,3654024051804","54,3940795559667","1,75438596491228","44,6345975948196","1,40517961570593","13,3503401360544","23,8945578231292","62,7551020408163"
Purabá            ,3523,"54,6125461254613","53,3068407607153","2,39085239085239","45,3874538745388","1,37681912681913","8,62619808306709","25,1863684771033","66,1874334398296"
San Rafael        ,7649,"56,830958295202","55,1836841417179","2,89855072463768","43,169041704798","1,22406257188866","1,63468372423596","20,5164652925847","77,8488509831793"
San Josecito      ,8996,"58,1369497554469","56,0360160071143","3,61376673040153","41,8630502445531","1,21395793499044","0,733981352906169","24,5189446538385","74,7470739932553"
Santiago          ,6471,"60,3461597898316","58,3371967238448","3,32906530089629","39,6538402101684","1,15339308578745","0,768211920529801","21,7748344370861","77,4569536423841"
Ángeles           ,7858,"57,2664800203614","55,8539068465258","2,46666666666667","42,7335199796386","1,27377777777778","4,73912052859421","20,0956937799043","75,1651856915015"
Concepción        ,4555,"56,860592755214","55,257958287596","2,81853281853282","43,139407244786","1,34633204633205","6,95272149384188","19,3881605085419","73,6591179976162"
San Isidro        ,4880,"60,1024590163934","58,75","2,25025571087624","39,8975409836065","1,08421411524037","2,23229856993373","19,0791768399023","78,6885245901639"
