"Provincia, cantón y distrito",Población de 15 años y más,Tasa neta de participación,Tasa de ocupación,Tasa de desempleo abierto,Porcentaje de población económicamente inactiva,Relación de dependencia económica,"Porcentaje de población ocupada  (Sector 
San José          ,5750,"59,4782608695652","58,2086956521739","2,13450292397661","40,5217391304348","1,17748538011696","5,85599043919928","15,476546160741","78,6674634000598"
Concepción        ,2074,"59,0163934426229","57,907425265188","1,87908496732026","40,9836065573771","1,15277777777778","7,4104912572856","16,7360532889259","75,8534554537885"
San Francisco     ,3468,"55,0461361014994","53,6620530565167","2,51440544787847","44,9538638985006","1,32477737035097","4,78237506716819","22,0849005910801","73,1327243417517"
San Antonio       ,8002,"58,1479630092477","56,9357660584854","2,08467655276166","41,8520369907523","1,13668600902643","2,30465320456541","26,2730465320457","71,4223002633889"
La Ribera         ,4806,"57,8443612151477","56,4710778193924","2,37410071942446","42,1556387848523","1,1726618705036","3,57406042741341","29,1451731761238","67,2807663964628"
La Asunción       ,4661,"59,7725809912036","57,9918472430809","2,9791816223977","40,2274190087964","1,02835606604451","3,81058083610803","21,2356640769515","74,9537550869404"
San Joaquín       ,5717,"60,1364351932832","58,42224943152","2,85049447353112","39,8635648067168","1,08638743455497","1,73652694610778","22,4550898203593","75,8083832335329"
Barrantes         ,3232,"58,1373762376238","57,240099009901","1,54337413517829","41,8626237623762","1,17722192655668","2,59459459459459","19,1351351351351","78,2702702702703"
Llorente          ,6725,"58,2899628252788","56,5055762081784","3,06122448979592","41,7100371747212","1,23801020408163","1,84210526315789","27,7368421052632","70,421052631579"
San Pablo         ,15318,"58,4084084084084","56,8350959655307","2,69364032636638","41,5915915915916","1,16966580976864","1,53916838961636","18,1484033999541","80,3124282104296"
Rincón de Sabanilla,6605,"58,7887963663891","56,9417108251325","3,14190059232552","41,2112036336109","1,1269636878702","0,664716830630151","16,7242754586546","82,6110077107152"
Puerto Viejo      ,13420,"53,397913561848","51,3561847988077","3,82361149874407","46,602086438152","1,81663410549819","52,5101567034243","7,15322112594312","40,3366221706326"
La Virgen         ,7396,"49,256354786371","47,2552731206057","4,06258578094977","50,743645213629","1,88800439198463","46,2660944206009","7,75393419170243","45,9799713876967"
Las Horquetas     ,17185,"48,5947046843177","47,2330520803026","2,80205963357682","51,4052953156823","1,91354328822895","42,6265861771591","12,6524578046076","44,7209560182333"
Llanuras del Gaspar,792,"54,2929292929293","53,5353535353535","1,3953488372093","45,7070707070707","1,69767441860465","81,1320754716981","6,60377358490566","12,2641509433962"
Cureña            ,654,"49,2354740061162","47,5535168195719","3,41614906832298","50,7645259938838","1,95341614906832","68,1672025723473","19,935691318328","11,8971061093248"
Liberia           ,38674,"52,7693023736878","50,0956715105756","5,06664053312427","47,2306976263122","1,61573892591141","6,40033033963043","13,0380922886343","80,5615773717353"
Cañas Dulces      ,2392,"48,5785953177258","46,8227424749164","3,6144578313253","51,4214046822743","1,77969018932874","23,125","11,5178571428571","65,3571428571429"
Mayorga           ,1123,"38,3793410507569","36,420302760463","5,10440835266821","61,6206589492431","2,70997679814385","38,6308068459658","10,7579462102689","50,6112469437653"
Nacascolo         ,1571,"50,0318268618714","48,0585614258434","3,9440203562341","49,9681731381286","1,86132315521629","17,2185430463576","13,2450331125828","69,5364238410596"
Curubandé         ,1820,"51,7032967032967","50,6043956043956","2,12539851222104","48,2967032967033","1,68544102019129","14,9837133550489","11,2920738327904","73,7242128121607"
Nicoya            ,18916,"46,5478959610911","44,6658913089448","4,04315729699035","53,4521040389089","1,82032935831914","9,45674044265594","14,2502071251036","76,2930524322405"
Mansión           ,4346,"40,6120570639669","39,5306028531983","2,6628895184136","59,3879429360331","2,23909348441926","22,3515715948778","12,9802095459837","64,6682188591385"
San Antonio       ,5286,"33,4657586076428","32,1793416572077","3,8439796495195","66,5342413923572","2,75466365178067","36,7430922986479","11,3462669018225","51,9106407995297"
Quebrada Honda    ,1978,"36,4004044489383","34,8331648129424","4,30555555555556","63,5995955510617","2,50416666666667","37,5907111756168","12,7721335268505","49,6371552975327"
Sámara            ,2612,"49,7702909647779","48,468606431853","2,61538461538462","50,2297090352221","1,70153846153846","19,7472353870458","13,1911532385466","67,0616113744076"
Nosara            ,3516,"54,4084186575654","52,7872582480091","2,97961317302666","45,5915813424346","1,56769472033455","13,9547413793103","19,8814655172414","66,1637931034483"
Belén de Nosarita ,1971,"31,2024353120244","30,2384576357179","3,08943089430894","68,7975646879756","3,36747967479675","35,2348993288591","13,0872483221477","51,6778523489933"
Santa Cruz        ,16287,"48,1426904893473","46,3437097071284","3,7367682693534","51,8573095106527","1,74760872337712","9,75092739798622","11,2877583465819","78,9613142554319"
Bolsón            ,1264,"36,1550632911392","34,8101265822785","3,7199124726477","63,8449367088608","2,5601750547046","45,6818181818182","13,6363636363636","40,6818181818182"
Veintisiete de Abril,5297,"40,8910704172173","38,4557296582971","5,95567867036011","59,1089295827827","2,2539242843952","20,8149239077074","13,4511536573392","65,7339224349534"
Tempate           ,4207,"49,0848585690516","46,8980270976943","4,45520581113802","50,9151414309484","1,72639225181598","10,5930055752661","11,9107957425241","77,4961986822098"
Cartagena         ,2940,"41,8707482993197","40,1700680272109","4,06173842404549","58,1292517006803","2,10641754670999","7,28196443691787","7,28196443691787","85,4360711261643"
Cuajiniquil       ,1307,"42,6166794185157","41,6985462892119","2,15439856373429","57,3833205814843","2,21184919210054","30,8256880733945","8,9908256880734","60,1834862385321"
Diriá            ,3024,"44,2460317460318","41,7328042328042","5,68011958146487","55,7539682539683","1,91853512705531","17,9873217115689","10,459587955626","71,5530903328051"
Cabo Velas        ,2570,"54,0077821011673","50,8560311284047","5,835734870317","45,9922178988327","1,42219020172911","8,11017597551645","9,79342004590666","82,0964039785769"
Tamarindo         ,4764,"57,6826196473552","54,9748110831234","4,6943231441048","42,3173803526448","1,31986899563319","5,7655593738068","9,35471554028255","84,8797250859107"
Bagaces           ,8769,"46,4249059185768","44,3152012772266","4,54433800049128","53,5750940814232","2,03782854335544","33,2732887287699","13,0983015954709","53,6284096757591"
La Fortuna        ,2060,"44,7087378640777","43,8349514563107","1,95439739413681","55,2912621359223","1,99239956568947","17,3864894795127","8,41638981173865","74,1971207087486"
Mogote            ,2427,"46,7243510506798","45,4470539761022","2,7336860670194","53,2756489493202","1,99647266313933","22,5747960108794","12,9646418857661","64,4605621033545"
Río Naranjo       ,781,"40,460947503201","38,7964148527529","4,11392405063291","59,539052496799","2,2120253164557","40,2640264026403","14,1914191419142","45,5445544554456"
Filadelfia        ,5963,"41,6736542009056","38,5208787523059","7,56539235412475","58,3263457990944","2,20040241448692","20,2437962559861","18,1976491075316","61,5585546364824"
Palmira           ,3911,"48,6832012273076","45,9984658655075","5,51470588235294","51,3167987726924","1,84453781512605","14,7859922178988","21,7342968315731","63,4797109505281"
Sardinal          ,10919,"49,8305705650701","47,4036083890466","4,87042823010476","50,1694294349299","1,74067267046499","10,2782071097373","12,7125193199382","77,0092735703246"
Belén            ,6406,"43,9587886356541","41,5235716515767","5,53977272727273","56,0412113643459","2,13955965909091","14,5112781954887","14,5864661654135","70,9022556390977"
Cañas            ,15046,"50,3655456599761","48,7903761797155","3,12747426761678","49,6344543400239","1,7468989179203","18,267266040049","12,8320392317123","68,9006947282387"
Palmira           ,711,"43,3192686357243","42,3347398030942","2,27272727272727","56,6807313642757","2,20779220779221","66,1129568106312","6,64451827242525","27,2425249169435"
San Miguel        ,1252,"50,0798722044728","48,1629392971246","3,82775119617225","49,9201277955272","1,62200956937799","50,7462686567164","9,12106135986733","40,1326699834163"
Bebedero          ,1526,"48,2961992136304","46,264744429882","4,20624151967436","51,7038007863696","1,82767978290366","55,5240793201133","19,2634560906516","25,2124645892351"
Porozal           ,491,"46,6395112016293","45,4175152749491","2,62008733624454","53,3604887983707","1,92139737991266","53,3632286995516","17,0403587443946","29,5964125560538"
Las Juntas        ,7046,"47,0053931308544","44,9049105875674","4,46859903381642","52,9946068691456","1,86292270531401","22,9140328697851","15,0442477876106","62,0417193426043"
Sierra            ,1742,"53,8461538461539","52,1239954075775","3,19829424307036","46,1538461538462","1,50639658848614","42,4008810572687","10,352422907489","47,2466960352423"
San Juan          ,1192,"44,7986577181208","42,6174496644295","4,8689138576779","55,2013422818792","1,96816479400749","46,259842519685","11,6141732283465","42,1259842519685"
Colorado          ,3343,"44,7203110978163","41,7888124439127","6,55518394648829","55,2796889021837","2,09096989966555","34,2877594846099","30,1360057265569","35,5762347888332"
Tilarán           ,6454,"50,5268050821196","49,0393554384878","2,94388224471021","49,4731949178804","1,66084023305734","7,96208530805687","13,7124802527646","78,3254344391785"
Quebrada Grande   ,2027,"50,5180069067588","49,3833251110015","2,24609375","49,4819930932412","1,63671875","36,8631368631369","15,984015984016","47,1528471528472"
Tronadora         ,1359,"45,1802796173657","44,3708609271523","1,79153094462541","54,8197203826343","1,92345276872964","25,5389718076285","16,0862354892206","58,3747927031509"
Santa Rosa        ,1469,"45,8134785568414","43,9754935330157","4,01188707280832","54,1865214431586","1,89004457652303","21,5170278637771","15,4798761609907","63,0030959752322"
Líbano            ,673,"44,1307578008915","43,0906389301635","2,35690235690236","55,8692421991085","1,91245791245791","57,5862068965517","7,24137931034483","35,1724137931034"
Tierras Morenas   ,1021,"43,0950048971596","41,5279138099902","3,63636363636364","56,9049951028404","2,08636363636364","36,5566037735849","16,0377358490566","47,4056603773585"
Arenal            ,1702,"49,3537015276146","47,9435957696827","2,85714285714286","50,6462984723854","1,73809523809524","19,6078431372549","16,0539215686275","64,3382352941177"
Carmona           ,1909,"46,9879518072289","45,8355159769513","2,45261984392419","53,0120481927711","1,77146042363434","11,2","9,82857142857143","78,9714285714286"
Santa Rita        ,1083,"34,7183748845799","31,7636195752539","8,51063829787234","65,2816251154201","2,84574468085106","32,5581395348837","7,84883720930233","59,593023255814"
Zapotal           ,926,"42,0086393088553","40,280777537797","4,11311053984576","57,9913606911447","2,12339331619537","50,9383378016086","10,1876675603217","38,8739946380697"
San Pablo         ,1618,"37,7008652657602","35,1050679851669","6,88524590163935","62,2991347342398","2,61803278688525","45,4225352112676","8,97887323943662","45,5985915492958"
Porvenir          ,592,"43,0743243243243","41,8918918918919","2,74509803921569","56,9256756756757","1,90588235294118","51,6129032258065","11,2903225806452","37,0967741935484"
Bejuco            ,2256,"44,7251773049645","43,040780141844","3,76610505450942","55,2748226950355","1,9990089197225","36,3542739443872","16,9927909371782","46,6529351184346"
La Cruz           ,6431,"47,426527756181","45,4672679210076","4,13114754098361","52,573472243819","2,01475409836066","17,6812585499316","8,89192886456908","73,4268125854993"
Santa Cecilia     ,4134,"44,267053701016","42,8640541848089","3,16939890710382","55,732946298984","2,41967213114754","60,1015801354402","11,3995485327314","28,4988713318284"
La Garita         ,1116,"40,2329749103943","38,8888888888889","3,34075723830735","59,7670250896057","2,75946547884187","61,7511520737327","8,06451612903226","30,184331797235"
Santa Elena       ,1425,"43,1578947368421","41,9649122807018","2,76422764227642","56,8421052631579","2,31707317073171","46,8227424749164","8,36120401337793","44,8160535117057"
Hojancha          ,3259,"45,0138079165388","44,2467014421602","1,70415814587594","54,9861920834612","1,89366053169734","25,3814147018031","11,9278779472954","62,6907073509015"
Monte Romo,513,"43,0799220272905","40,7407407407407","5,42986425339367","56,9200779727096","2,03619909502262","71,2918660287081","5,26315789473684","23,444976076555"
Puerto Carrillo   ,1201,"42,0482930890924","40,7993338884263","2,97029702970297","57,9517069109076","2,11683168316832","25,1020408163265","15,9183673469388","58,9795918367347"
Huacas            ,548,"40,6934306569343","40,5109489051095","0,448430493273543","59,3065693430657","2,17040358744395","63,0630630630631","13,0630630630631","23,8738738738739"
Puntarenas        ,6801,"53,2568739891193","51,4483164240553","3,395913859746","46,7431260108808","1,30121479845389","10,002857959417","8,80251500428694","81,1946270362961"
Pitahaya          ,1515,"46,9306930693069","45,6105610561056","2,81293952180028","53,0693069306931","2,10970464135021","62,9522431259045","12,5904486251809","24,4573082489146"
Chomes            ,3940,"43,4010152284264","41,5228426395939","4,32748538011696","56,5989847715736","2,22923976608187","48,3496332518337","12,4694376528117","39,1809290953545"
Lepanto           ,7170,"41,115760111576","39,5676429567643","3,76526458616011","58,884239888424","2,22320217096336","38,914346140289","8,53013746915756","52,5555163905534"
Paquera           ,4875,"43,9384615384615","42,7282051282051","2,75443510737628","56,0615384615385","2,12138188608777","27,2203552568411","8,97743638982237","63,8022083533365"
Manzanillo        ,1965,"43,9185750636132","42,8498727735369","2,43337195828505","56,0814249363868","2,25724217844728","63,895486935867","5,34441805225653","30,7600950118765"
Guacimal          ,698,"48,2808022922636","47,7077363896848","1,18694362017804","51,7191977077364","1,73887240356083","48,948948948949","17,4174174174174","33,6336336336336"
Barranca          ,21866,"47,425226378853","45,2620506722766","4,56123432979749","52,574773621147","1,9556412729026","7,11326664645852","22,4512478528847","70,4354855006568"
Monte Verde       ,3042,"59,861932938856","58,1196581196581","2,9104887424492","40,138067061144","1,28171334431631","7,40950226244344","11,8778280542986","80,7126696832579"
Cóbano            ,5442,"56,4130834252113","54,8327820654171","2,80130293159609","43,5869165747887","1,44104234527687","14,2091152815013","10,9249329758713","74,8659517426273"
Chacarita         ,12681,"47,7091712010094","45,8402334200773","3,91735537190083","52,2908287989906","1,88165289256198","11,543093067263","17,9425425769826","70,5143643557543"
Chira        ,1119,"44,5040214477212","43,6997319034853","1,80722891566265","55,4959785522788","2,16465863453815","64,6216768916155","3,47648261758691","31,9018404907975"
Acapulco          ,993,"46,6263846928499","45,7200402819738","1,9438444924406","53,3736153071501","1,79913606911447","36,3436123348018","22,2466960352423","41,4096916299559"
El Roble          ,11589,"49,7195616532919","47,6917766847873","4,07844498438042","50,2804383467081","1,73498785144047","5,42789940293107","20,9878776913335","73,5842229057355"
Arancibia         ,514,"38,9105058365759","38,715953307393","0,5","61,0894941634241","2,325","83,9195979899498","2,51256281407035","13,5678391959799"
Espíritu Santo    ,11873,"49,2967236587215","47,334287880064","3,98086451392448","50,7032763412785","1,67999316589783","3,32740213523132","23,8967971530249","72,7758007117438"
San Juan Grande   ,4433,"48,116399729303","46,1989623279946","3,98499765588373","51,8836002706971","1,89310829817159","10,205078125","27,05078125","62,744140625"
Macacona          ,3497,"52,0446096654275","50,8149842722334","2,36263736263736","47,9553903345725","1,60549450549451","5,57118739448509","21,8345526167698","72,5942599887451"
San Rafael        ,1020,"49,6078431372549","48,4313725490196","2,37154150197628","50,3921568627451","1,55731225296443","23,6842105263158","16,3967611336032","59,919028340081"
San Jerónimo      ,590,"48,3050847457627","47,7966101694915","1,05263157894737","51,6949152542373","1,63508771929825","47,5177304964539","18,0851063829787","34,3971631205674"
Buenos Aires      ,14300,"48,1188811188811","46,6083916083916","3,13907862229327","51,8811188811189","2,06103763987792","39,549887471868","9,07726931732933","51,3728432108027"
Volcán            ,2706,"43,2742054693274","41,3525498891353","4,44064901793339","56,7257945306726","2,25789923142613","66,934763181412","10,0089365504915","23,0563002680965"
Potrero Grande    ,3882,"39,3353941267388","37,0685213807316","5,76293385723641","60,6646058732612","2,90045841519319","61,5705350938151","7,36622654621265","31,0632383599722"
Boruca            ,2118,"41,0292728989613","39,7544853635505","3,10701956271577","58,9707271010387","2,53739930955121","51,6627078384798","16,9833729216152","31,353919239905"
Pilas            ,1124,"43,8612099644128","43,7722419928826","0,202839756592292","56,1387900355872","2,36511156186613","86,3821138211382","2,23577235772358","11,3821138211382"
Colinas      ,983,"52,8992878942014","52,7975584944049","0,192307692307692","47,1007121057986","1,63653846153846","84,2003853564547","1,15606936416185","14,6435452793834"
Chánguena         ,1695,"44,2477876106195","43,4218289085546","1,86666666666667","55,7522123893805","2,508","85,7336956521739","2,30978260869565","11,9565217391304"
Biolley           ,1691,"44,3524541691307","43,8202247191011","1,2","55,6475458308693","2,27333333333333","72,8744939271255","6,34278002699055","20,7827260458839"
Brunka            ,2159,"42,1028253821214","39,3237610004632","6,6006600660066","57,8971746178786","2,54235423542354","64,4287396937574","8,12720848056537","27,4440518256773"
Miramar           ,6433,"48,9040882947303","47,924762941085","2,00254291163382","51,0959117052697","1,63763509218055","7,81706130392475","20,4995134609147","71,6834252351606"
La Unión          ,968,"41,8388429752066","41,2190082644628","1,48148148148148","58,1611570247934","2,08395061728395","53,6340852130326","9,27318295739348","37,0927318295739"
San Isidro        ,2494,"46,6720128307939","44,3464314354451","4,98281786941581","53,3279871692061","1,92353951890034","15,0994575045208","21,4285714285714","63,4719710669078"
Puerto Cortés     ,5834,"47,4974288652725","46,1604388069935","2,81486827859978","52,5025711347275","1,87585709130278","15,0018566654289","16,3757890828073","68,6223542517638"
Palmar            ,7146,"48,7685418415897","47,1172684019032","3,38593974175036","51,2314581584103","1,81635581061693","28,4526284526285","12,949212949213","58,5981585981586"
Sierpe            ,3069,"47,2792440534376","46,13880742913","2,41212956581668","52,7207559465624","1,89800137835975","43,1497175141243","7,13276836158192","49,7175141242938"
Bahía Ballena     ,2379,"58,6801176965111","57,2509457755359","2,43553008595989","41,3198823034889","1,36819484240688","13,6563876651982","17,4743024963289","68,8693098384728"
Piedras Blancas   ,3030,"43,3663366336634","41,8481848184818","3,50076103500761","56,6336633663366","2,14916286149163","53,1545741324921","8,75394321766562","38,0914826498423"
Quepos            ,14677,"56,4011719016148","54,0028616202221","4,25223483933317","43,5988280983852","1,39888862043972","14,5849104213979","12,9195054251829","72,4955841534191"
Savegre           ,2440,"50,2459016393443","49,1393442622951","2,20228384991843","49,7540983606557","1,71288743882545","32,3603002502085","15,929941618015","51,7097581317765"
Naranjito         ,2687,"51,4328247115742","49,2370673613696","4,26917510853835","48,5671752884258","1,66063675832127","18,3673469387755","13,1519274376417","68,4807256235828"
Golfito           ,8303,"51,7885101770444","49,3074792243767","4,7906976744186","48,2114898229556","1,62418604651163","12,3839765510503","9,08646800195408","78,5295554469956"
Puerto Jiménez    ,6258,"49,3448386065836","47,3314157877916","4,08031088082902","50,6551613934164","1,84617875647668","26,7049291019581","11,951384199865","61,3436866981769"
Guaycará          ,9305,"47,3293927995701","45,9322944653412","2,95186194368756","52,6706072004299","1,93324250681199","23,1867103416004","17,0566214319139","59,7566682264857"
Pavón ,4179,"42,7853553481694","41,8521177315147","2,18120805369128","57,2146446518306","2,44463087248322","53,8021726700972","11,3207547169811","34,8770726129217"
San Vito          ,10550,"45,6682464454976","44,6255924170616","2,28310502283105","54,3317535545024","2,07887090078871","30,3101104502974","9,94052676295667","59,749362786746"
Sabalito          ,7534,"45,7525882665251","45,0225643748341","1,59559036843632","54,2474117334749","2,18653901943719","52,6827830188679","7,75353773584906","39,563679245283"
Aguabuena         ,4491,"45,7359162769984","44,043642841238","3,70009737098345","54,2640837230016","2,0603700097371","34,5298281092012","7,93731041456016","57,5328614762386"
Limoncito         ,2288,"34,8776223776224","34,2657342657343","1,75438596491228","65,1223776223776","3,5","48,0867346938776","9,43877551020408","42,4744897959184"
Pittier           ,1885,"44,6153846153846","43,8726790450928","1,66468489892985","55,3846153846154","2,2794292508918","78,1136638452237","7,25513905683192","14,6311970979444"
Parrita           ,11857,"50,4343425824407","48,7813106182002","3,27759197324415","49,5656574175593","1,69481605351171","24,7925311203319","19,0179806362379","56,1894882434302"
Corredor          ,12377,"52,0239153268159","50,7069564514826","2,5314489827613","47,9760846731841","1,6789874204069","23,0720203951561","15,8221797323136","61,1057998725303"
La Cuesta         ,2795,"52,8085867620751","51,8425760286226","1,82926829268293","47,1914132379249","1,64634146341463","25,9489302967564","13,3885438233264","60,6625258799172"
Canoas            ,7973,"49,1408503699987","47,9994983067854","2,3226135783563","50,8591496300013","1,94206227667177","18,2126992422263","13,1173242748889","68,6699764828848"
Laurel            ,6441,"45,7848160223568","45,0551156652694","1,59376059681248","54,2151839776432","2,10206849779586","54,4796691936595","15,9545141281875","29,565816678153"
Jacó             ,8280,"62,512077294686","60,024154589372","3,97990726429675","37,487922705314","1,25753477588872","4,46680080482897","14,728370221328","80,8048289738431"
Tárcoles          ,3964,"55,5247225025227","53,9606458123108","2,8169014084507","44,4752774974773","1,51885506587915","13,3707339878448","14,3057503506311","72,3235156615241"
Limón,43765,"50,839712098709","48,1434936593168","5,30337078651685","49,160287901291","1,74480898876405","3,90602752728999","14,3141907925961","81,7797816801139"
Valle La Estrella ,11338,"42,8911624625154","41,2771211853943","3,76310919185688","57,1088375374846","2,68250051408596","68,1837606837607","5,81196581196581","26,0042735042735"
Río Blanco        ,5616,"46,0648148148148","43,3582621082621","5,87553150367221","53,9351851851852","2,21105527638191","15,3593429158111","19,7535934291581","64,8870636550308"
Matama            ,4836,"48,2009925558313","45,9884201819686","4,59030459030459","51,7990074441687","2,05791505791506","38,5791366906475","12,7697841726619","48,6510791366907"
Guápiles          ,26647,"54,8054189965099","53,0828986377453","3,1429745275267","45,1945810034901","1,49719254998631","11,700247437257","16,062212796041","72,237539766702"
Jiménez           ,7393,"53,4694981739483","51,0618152306236","4,50290918289906","46,5305018260517","1,65646344548444","20,3973509933775","25,4834437086093","54,1192052980132"
Rita             ,17063,"47,682119205298","45,0565551192639","5,50639134709931","52,317880794702","1,9548918387414","58,1165452653486","9,83350676378772","32,0499479708637"
Roxana            ,11761,"51,0585834537879","48,6948388742454","4,62947543713572","48,9414165462121","1,79600333055787","64,2221058145626","8,57342413130784","27,2044700541296"
Cariari           ,24123,"48,5387389628156","45,7861791651121","5,67085148176616","51,4612610371844","1,91878042531386","43,5219556360344","10,2489814395654","46,2290629244002"
Colorado          ,2743,"54,6846518410499","53,5545023696682","2,06666666666667","45,3153481589501","1,65666666666667","41,5929203539823","6,33083730428863","52,0762423417291"
Siquirres         ,22430,"51,1859117253678","49,2599197503344","3,76273843741834","48,8140882746322","1,75559620242139","40,193682686216","8,7700244366006","51,0362928771835"
Pacuarito         ,6077,"51,3411222642751","49,6132960342274","3,36538461538462","48,6588777357249","1,80641025641026","75,6550580431177","3,18407960199005","21,1608623548922"
Florida           ,1617,"48,8559059987631","47,1243042671614","3,54430379746835","51,1440940012369","1,76455696202532","40,2887139107612","20,997375328084","38,7139107611549"
Germania          ,1832,"49,235807860262","48,089519650655","2,32815964523282","50,764192139738","1,73946784922395","43,4733257661748","19,2962542565267","37,2304199772985"
El Cairo          ,4247,"48,1280904167648","46,1973157522957","4,01174168297456","51,8719095832352","1,97553816046967","43,4760448521916","16,1569826707441","40,3669724770642"
Alegría        ,3971,"49,9622261395115","48,3001762780156","3,32661290322581","50,0377738604885","1,8508064516129","27,11157455683","16,8925964546402","55,9958289885297"
Bratsi            ,4756,"47,6240538267452","46,7409587888982","1,85430463576159","52,3759461732548","2,23090507726269","45,0292397660819","6,79262258209627","48,1781376518219"
Sixaola           ,5558,"51,1514933429291","49,8380712486506","2,56771016531833","48,8485066570709","2,1167780513542","66,1371841155235","3,89891696750903","29,9638989169675"
Cahuita           ,5686,"52,3390784382694","49,8593035525853","4,73790322580645","47,6609215617306","1,78662634408602","17,0723104056437","12,1693121693122","70,7583774250441"
Telire,3899,"49,8332905873301","48,8586817132598","1,95573854863613","50,1667094126699","2,21152856407617","75,8530183727034","3,25459317585302","20,8923884514436"
Matina            ,6180,"51,8122977346278","49,0453074433657","5,34041224234853","48,1877022653722","1,85509056839475","68,6242164302211","6,33454305509733","25,0412405146816"
Batán            ,11339,"50,7011200282212","48,2229473498545","4,88780657505653","49,2988799717788","1,87563054444251","53,6393562545721","6,91294806144843","39,4476956839795"
Carrandi          ,8221,"53,6552730811337","52,0374650285853","3,01518929947858","46,3447269188663","1,73112672863296","75,1519401589528","3,85694249649369","20,9911173445535"
Guácimo           ,12919,"52,132517996749","50,1122377893026","3,87527839643652","47,867482003251","1,72100965107647","31,8350324374421","16,0642570281125","52,1007105344455"
Mercedes          ,1337,"41,2116679132386","39,4166043380703","4,3557168784029","58,7883320867614","2,09800362976407","29,2220113851992","11,0056925996205","59,7722960151803"
Pocora            ,4631,"49,8812351543943","47,5923126754481","4,58874458874459","50,1187648456057","1,78441558441558","42,0145190562613","12,7495462794918","45,2359346642468"
Río Jiménez       ,6077,"48,593055784104","46,766496626625","3,75888926515408","51,406944215896","1,96037927531324","71,5341308937368","5,48909218859958","22,9767769176636"
Duacarí           ,4095,"50,8913308913309","48,6202686202686","4,46257197696737","49,1086691086691","1,9073896353167","79,4575590155701","5,72576594676042","14,8166750376695"
